sgRNA,Rank,Region,Entropy
sgRNA_65,rank05,SL1,1.6011659192825112
sgRNA_65,rank05,SL2,1.6901036269430052
sgRNA_65,rank05,SL3,0.027216494845360827
sgRNA_65,rank05,TL,0.01989795918367347
sgRNA_65,rank05,spacer,1.4279595015576323
sgRNA_65,rank06,SL1,1.6011659192825112
sgRNA_65,rank06,SL2,1.6901036269430052
sgRNA_65,rank06,SL3,0.027216494845360827
sgRNA_65,rank06,TL,0.01989795918367347
sgRNA_65,rank06,spacer,1.4279595015576323
sgRNA_65,rank07,SL1,1.6011659192825112
sgRNA_65,rank07,SL2,1.6901036269430052
sgRNA_65,rank07,SL3,0.027216494845360827
sgRNA_65,rank07,TL,0.01989795918367347
sgRNA_65,rank07,spacer,1.4279595015576323
sgRNA_65,rank08,SL1,1.6011659192825112
sgRNA_65,rank08,SL2,1.6901036269430052
sgRNA_65,rank08,SL3,0.027216494845360827
sgRNA_65,rank08,TL,0.01989795918367347
sgRNA_65,rank08,spacer,1.4279595015576323
sgRNA_66,rank01,SL1,2.181883408071749
sgRNA_66,rank01,SL2,1.824818652849741
sgRNA_66,rank01,SL3,-0.6597938144329897
sgRNA_66,rank01,TL,0.572295918367347
sgRNA_66,rank01,spacer,1.8335000000000001
sgRNA_66,rank02,SL1,2.181883408071749
sgRNA_66,rank02,SL2,1.824818652849741
sgRNA_66,rank02,SL3,-0.6597938144329897
sgRNA_66,rank02,TL,0.572295918367347
sgRNA_66,rank02,spacer,1.8335000000000001
sgRNA_66,rank03,SL1,2.181883408071749
sgRNA_66,rank03,SL2,1.824818652849741
sgRNA_66,rank03,SL3,-0.6597938144329897
sgRNA_66,rank03,TL,0.572295918367347
sgRNA_66,rank03,spacer,1.8335000000000001
sgRNA_66,rank04,SL1,2.181883408071749
sgRNA_66,rank04,SL2,1.824818652849741
sgRNA_66,rank04,SL3,-0.6597938144329897
sgRNA_66,rank04,TL,0.572295918367347
sgRNA_66,rank04,spacer,1.8335000000000001
sgRNA_66,rank05,SL1,2.181883408071749
sgRNA_66,rank05,SL2,1.824818652849741
sgRNA_66,rank05,SL3,-0.6597938144329897
sgRNA_66,rank05,TL,0.572295918367347
sgRNA_66,rank05,spacer,1.8335000000000001
sgRNA_66,rank06,SL1,2.181883408071749
sgRNA_66,rank06,SL2,1.824818652849741
sgRNA_66,rank06,SL3,-0.6597938144329897
sgRNA_66,rank06,TL,0.572295918367347
sgRNA_66,rank06,spacer,1.8335000000000001
sgRNA_66,rank07,SL1,2.181883408071749
sgRNA_66,rank07,SL2,1.824818652849741
sgRNA_66,rank07,SL3,-0.6597938144329897
sgRNA_66,rank07,TL,0.572295918367347
sgRNA_66,rank07,spacer,1.8335000000000001
sgRNA_66,rank08,SL1,2.181883408071749
sgRNA_66,rank08,SL2,1.824818652849741
sgRNA_66,rank08,SL3,-0.6597938144329897
sgRNA_66,rank08,TL,0.572295918367347
sgRNA_66,rank08,spacer,1.8335000000000001
sgRNA_66,rank09,SL1,2.181883408071749
sgRNA_66,rank09,SL2,1.824818652849741
sgRNA_66,rank09,SL3,-0.6597938144329897
sgRNA_66,rank09,TL,0.572295918367347
sgRNA_66,rank09,spacer,1.8335000000000001
sgRNA_66,rank10,SL1,2.181883408071749
sgRNA_66,rank10,SL2,1.824818652849741
sgRNA_66,rank10,SL3,-0.6597938144329897
sgRNA_66,rank10,TL,0.572295918367347
sgRNA_66,rank10,spacer,1.8335000000000001
sgRNA_66,rank11,SL1,2.181883408071749
sgRNA_66,rank11,SL2,1.824818652849741
sgRNA_66,rank11,SL3,-0.6597938144329897
sgRNA_66,rank11,TL,0.572295918367347
sgRNA_66,rank11,spacer,1.8335000000000001
sgRNA_67,rank01,SL1,2.021479820627803
sgRNA_67,rank01,SL2,1.1920725388601037
sgRNA_67,rank01,SL3,0.7759793814432989
sgRNA_67,rank01,TL,1.3256632653061224
sgRNA_67,rank01,spacer,1.365705329153605
sgRNA_67,rank02,SL1,2.021479820627803
sgRNA_67,rank02,SL2,1.1920725388601037
sgRNA_67,rank02,SL3,0.7759793814432989
sgRNA_67,rank02,TL,1.3256632653061224
sgRNA_67,rank02,spacer,1.365705329153605
sgRNA_67,rank03,SL1,2.021479820627803
sgRNA_67,rank03,SL2,1.1920725388601037
sgRNA_67,rank03,SL3,0.7759793814432989
sgRNA_67,rank03,TL,1.3256632653061224
sgRNA_67,rank03,spacer,1.365705329153605
sgRNA_67,rank04,SL1,2.021479820627803
sgRNA_67,rank04,SL2,1.1920725388601037
sgRNA_67,rank04,SL3,0.7759793814432989
sgRNA_67,rank04,TL,1.3256632653061224
sgRNA_67,rank04,spacer,1.365705329153605
sgRNA_67,rank05,SL1,2.021479820627803
sgRNA_67,rank05,SL2,1.1920725388601037
sgRNA_67,rank05,SL3,0.7759793814432989
sgRNA_67,rank05,TL,1.3256632653061224
sgRNA_67,rank05,spacer,1.365705329153605
sgRNA_67,rank06,SL1,2.021479820627803
sgRNA_67,rank06,SL2,1.1920725388601037
sgRNA_67,rank06,SL3,0.7759793814432989
sgRNA_67,rank06,TL,1.3256632653061224
sgRNA_67,rank06,spacer,1.365705329153605
sgRNA_67,rank07,SL1,2.021479820627803
sgRNA_67,rank07,SL2,1.1920725388601037
sgRNA_67,rank07,SL3,0.7759793814432989
sgRNA_67,rank07,TL,1.3256632653061224
sgRNA_67,rank07,spacer,1.365705329153605
sgRNA_67,rank08,SL1,2.021479820627803
sgRNA_67,rank08,SL2,1.1920725388601037
sgRNA_67,rank08,SL3,0.7759793814432989
sgRNA_67,rank08,TL,1.3256632653061224
sgRNA_67,rank08,spacer,1.365705329153605
sgRNA_68,rank01,SL1,2.0412556053811657
sgRNA_68,rank01,SL2,1.9415544041450776
sgRNA_68,rank01,SL3,0.1997938144329897
sgRNA_68,rank01,TL,0.9895918367346939
sgRNA_68,rank01,spacer,1.8024881141045956
sgRNA_68,rank02,SL1,2.0412556053811657
sgRNA_68,rank02,SL2,1.9415544041450776
sgRNA_68,rank02,SL3,0.1997938144329897
sgRNA_68,rank02,TL,0.9895918367346939
sgRNA_68,rank02,spacer,1.8024881141045956
sgRNA_68,rank03,SL1,2.0412556053811657
sgRNA_68,rank03,SL2,1.9415544041450776
sgRNA_68,rank03,SL3,0.1997938144329897
sgRNA_68,rank03,TL,0.9895918367346939
sgRNA_68,rank03,spacer,1.8024881141045956
sgRNA_68,rank04,SL1,2.0412556053811657
sgRNA_68,rank04,SL2,1.9415544041450776
sgRNA_68,rank04,SL3,0.1997938144329897
sgRNA_68,rank04,TL,0.9895918367346939
sgRNA_68,rank04,spacer,1.8024881141045956
sgRNA_68,rank05,SL1,2.0412556053811657
sgRNA_68,rank05,SL2,1.9415544041450776
sgRNA_68,rank05,SL3,0.1997938144329897
sgRNA_68,rank05,TL,0.9895918367346939
sgRNA_68,rank05,spacer,1.8024881141045956
sgRNA_68,rank06,SL1,2.0412556053811657
sgRNA_68,rank06,SL2,1.9415544041450776
sgRNA_68,rank06,SL3,0.1997938144329897
sgRNA_68,rank06,TL,0.9895918367346939
sgRNA_68,rank06,spacer,1.8024881141045956
sgRNA_68,rank07,SL1,2.0412556053811657
sgRNA_68,rank07,SL2,1.9415544041450776
sgRNA_68,rank07,SL3,0.1997938144329897
sgRNA_68,rank07,TL,0.9895918367346939
sgRNA_68,rank07,spacer,1.8024881141045956
sgRNA_68,rank08,SL1,2.0412556053811657
sgRNA_68,rank08,SL2,1.9415544041450776
sgRNA_68,rank08,SL3,0.1997938144329897
sgRNA_68,rank08,TL,0.9895918367346939
sgRNA_68,rank08,spacer,1.8024881141045956
sgRNA_68,rank09,SL1,2.0412556053811657
sgRNA_68,rank09,SL2,1.9415544041450776
sgRNA_68,rank09,SL3,0.1997938144329897
sgRNA_68,rank09,TL,0.9895918367346939
sgRNA_68,rank09,spacer,1.8024881141045956
sgRNA_68,rank10,SL1,2.0412556053811657
sgRNA_68,rank10,SL2,1.9415544041450776
sgRNA_68,rank10,SL3,0.1997938144329897
sgRNA_68,rank10,TL,0.9895918367346939
sgRNA_68,rank10,spacer,1.8024881141045956
sgRNA_68,rank11,SL1,2.0412556053811657
sgRNA_68,rank11,SL2,1.9415544041450776
sgRNA_68,rank11,SL3,0.1997938144329897
sgRNA_68,rank11,TL,0.9895918367346939
sgRNA_68,rank11,spacer,1.8024881141045956
sgRNA_68,rank12,SL1,2.0412556053811657
sgRNA_68,rank12,SL2,1.9415544041450776
sgRNA_68,rank12,SL3,0.1997938144329897
sgRNA_68,rank12,TL,0.9895918367346939
sgRNA_68,rank12,spacer,1.8024881141045956
sgRNA_68,rank13,SL1,2.0412556053811657
sgRNA_68,rank13,SL2,1.9415544041450776
sgRNA_68,rank13,SL3,0.1997938144329897
sgRNA_68,rank13,TL,0.9895918367346939
sgRNA_68,rank13,spacer,1.8024881141045956
sgRNA_68,rank14,SL1,2.0412556053811657
sgRNA_68,rank14,SL2,1.9415544041450776
sgRNA_68,rank14,SL3,0.1997938144329897
sgRNA_68,rank14,TL,0.9895918367346939
sgRNA_68,rank14,spacer,1.8024881141045956
sgRNA_69,rank01,SL1,1.3292825112107625
sgRNA_69,rank01,SL2,2.391347150259067
sgRNA_69,rank01,SL3,0.8820618556701031
sgRNA_69,rank01,TL,0.889030612244898
sgRNA_69,rank01,spacer,1.4768404423380728
sgRNA_69,rank02,SL1,1.3292825112107625
sgRNA_69,rank02,SL2,2.391347150259067
sgRNA_69,rank02,SL3,0.8820618556701031
sgRNA_69,rank02,TL,0.889030612244898
sgRNA_69,rank02,spacer,1.4768404423380728
sgRNA_69,rank03,SL1,1.3292825112107625
sgRNA_69,rank03,SL2,2.391347150259067
sgRNA_69,rank03,SL3,0.8820618556701031
sgRNA_69,rank03,TL,0.889030612244898
sgRNA_69,rank03,spacer,1.4768404423380728
sgRNA_69,rank04,SL1,1.3292825112107625
sgRNA_69,rank04,SL2,2.391347150259067
sgRNA_69,rank04,SL3,0.8820618556701031
sgRNA_69,rank04,TL,0.889030612244898
sgRNA_69,rank04,spacer,1.4768404423380728
sgRNA_69,rank05,SL1,1.3292825112107625
sgRNA_69,rank05,SL2,2.391347150259067
sgRNA_69,rank05,SL3,0.8820618556701031
sgRNA_69,rank05,TL,0.889030612244898
sgRNA_69,rank05,spacer,1.4768404423380728
sgRNA_69,rank06,SL1,1.3292825112107625
sgRNA_69,rank06,SL2,2.391347150259067
sgRNA_69,rank06,SL3,0.8820618556701031
sgRNA_69,rank06,TL,0.889030612244898
sgRNA_69,rank06,spacer,1.4768404423380728
sgRNA_69,rank07,SL1,1.3292825112107625
sgRNA_69,rank07,SL2,2.391347150259067
sgRNA_69,rank07,SL3,0.8820618556701031
sgRNA_69,rank07,TL,0.889030612244898
sgRNA_69,rank07,spacer,1.4768404423380728
sgRNA_69,rank08,SL1,1.3292825112107625
sgRNA_69,rank08,SL2,2.391347150259067
sgRNA_69,rank08,SL3,0.8820618556701031
sgRNA_69,rank08,TL,0.889030612244898
sgRNA_69,rank08,spacer,1.4768404423380728
sgRNA_69,rank09,SL1,1.3292825112107625
sgRNA_69,rank09,SL2,2.391347150259067
sgRNA_69,rank09,SL3,0.8820618556701031
sgRNA_69,rank09,TL,0.889030612244898
sgRNA_69,rank09,spacer,1.4768404423380728
sgRNA_7,rank01,SL1,1.3960538116591927
sgRNA_7,rank01,SL2,1.5323316062176167
sgRNA_7,rank01,SL3,0.28938144329896903
sgRNA_7,rank01,TL,2.114744897959184
sgRNA_7,rank01,spacer,1.6818652037617554
sgRNA_7,rank02,SL1,1.3960538116591927
sgRNA_7,rank02,SL2,1.5323316062176167
sgRNA_7,rank02,SL3,0.28938144329896903
sgRNA_7,rank02,TL,2.114744897959184
sgRNA_7,rank02,spacer,1.6818652037617554
sgRNA_7,rank03,SL1,1.3960538116591927
sgRNA_7,rank03,SL2,1.5323316062176167
sgRNA_7,rank03,SL3,0.28938144329896903
sgRNA_7,rank03,TL,2.114744897959184
sgRNA_7,rank03,spacer,1.6818652037617554
sgRNA_7,rank04,SL1,1.3960538116591927
sgRNA_7,rank04,SL2,1.5323316062176167
sgRNA_7,rank04,SL3,0.28938144329896903
sgRNA_7,rank04,TL,2.114744897959184
sgRNA_7,rank04,spacer,1.6818652037617554
sgRNA_7,rank05,SL1,1.3960538116591927
sgRNA_7,rank05,SL2,1.5323316062176167
sgRNA_7,rank05,SL3,0.28938144329896903
sgRNA_7,rank05,TL,2.114744897959184
sgRNA_7,rank05,spacer,1.6818652037617554
sgRNA_7,rank06,SL1,1.3960538116591927
sgRNA_7,rank06,SL2,1.5323316062176167
sgRNA_7,rank06,SL3,0.28938144329896903
sgRNA_7,rank06,TL,2.114744897959184
sgRNA_7,rank06,spacer,1.6818652037617554
sgRNA_7,rank07,SL1,1.3960538116591927
sgRNA_7,rank07,SL2,1.5323316062176167
sgRNA_7,rank07,SL3,0.28938144329896903
sgRNA_7,rank07,TL,2.114744897959184
sgRNA_7,rank07,spacer,1.6818652037617554
sgRNA_7,rank08,SL1,1.3960538116591927
sgRNA_7,rank08,SL2,1.5323316062176167
sgRNA_7,rank08,SL3,0.28938144329896903
sgRNA_7,rank08,TL,2.114744897959184
sgRNA_7,rank08,spacer,1.6818652037617554
sgRNA_7,rank09,SL1,1.3960538116591927
sgRNA_7,rank09,SL2,1.5323316062176167
sgRNA_7,rank09,SL3,0.28938144329896903
sgRNA_7,rank09,TL,2.114744897959184
sgRNA_7,rank09,spacer,1.6818652037617554
sgRNA_7,rank10,SL1,1.3960538116591927
sgRNA_7,rank10,SL2,1.5323316062176167
sgRNA_7,rank10,SL3,0.28938144329896903
sgRNA_7,rank10,TL,2.114744897959184
sgRNA_7,rank10,spacer,1.6818652037617554
sgRNA_7,rank11,SL1,1.3960538116591927
sgRNA_7,rank11,SL2,1.5323316062176167
sgRNA_7,rank11,SL3,0.28938144329896903
sgRNA_7,rank11,TL,2.114744897959184
sgRNA_7,rank11,spacer,1.6818652037617554
sgRNA_70,rank01,SL1,2.2130941704035876
sgRNA_70,rank01,SL2,1.1117098445595854
sgRNA_70,rank01,SL3,-0.30927835051546393
sgRNA_70,rank01,TL,1.6821428571428572
sgRNA_70,rank01,spacer,1.5507704402515723
sgRNA_70,rank02,SL1,2.2130941704035876
sgRNA_70,rank02,SL2,1.1117098445595854
sgRNA_70,rank02,SL3,-0.30927835051546393
sgRNA_70,rank02,TL,1.6821428571428572
sgRNA_70,rank02,spacer,1.5507704402515723
sgRNA_70,rank03,SL1,2.2130941704035876
sgRNA_70,rank03,SL2,1.1117098445595854
sgRNA_70,rank03,SL3,-0.30927835051546393
sgRNA_70,rank03,TL,1.6821428571428572
sgRNA_70,rank03,spacer,1.5507704402515723
sgRNA_70,rank04,SL1,2.2130941704035876
sgRNA_70,rank04,SL2,1.1117098445595854
sgRNA_70,rank04,SL3,-0.30927835051546393
sgRNA_70,rank04,TL,1.6821428571428572
sgRNA_70,rank04,spacer,1.5507704402515723
sgRNA_70,rank05,SL1,2.2130941704035876
sgRNA_70,rank05,SL2,1.1117098445595854
sgRNA_70,rank05,SL3,-0.30927835051546393
sgRNA_70,rank05,TL,1.6821428571428572
sgRNA_70,rank05,spacer,1.5507704402515723
sgRNA_70,rank06,SL1,2.2130941704035876
sgRNA_70,rank06,SL2,1.1117098445595854
sgRNA_70,rank06,SL3,-0.30927835051546393
sgRNA_70,rank06,TL,1.6821428571428572
sgRNA_70,rank06,spacer,1.5507704402515723
sgRNA_70,rank07,SL1,2.2130941704035876
sgRNA_70,rank07,SL2,1.1117098445595854
sgRNA_70,rank07,SL3,-0.30927835051546393
sgRNA_70,rank07,TL,1.6821428571428572
sgRNA_70,rank07,spacer,1.5507704402515723
sgRNA_70,rank08,SL1,2.2130941704035876
sgRNA_70,rank08,SL2,1.1117098445595854
sgRNA_70,rank08,SL3,-0.30927835051546393
sgRNA_70,rank08,TL,1.6821428571428572
sgRNA_70,rank08,spacer,1.5507704402515723
sgRNA_70,rank09,SL1,2.2130941704035876
sgRNA_70,rank09,SL2,1.1117098445595854
sgRNA_70,rank09,SL3,-0.30927835051546393
sgRNA_70,rank09,TL,1.6821428571428572
sgRNA_70,rank09,spacer,1.5507704402515723
sgRNA_70,rank10,SL1,2.2130941704035876
sgRNA_70,rank10,SL2,1.1117098445595854
sgRNA_70,rank10,SL3,-0.30927835051546393
sgRNA_70,rank10,TL,1.6821428571428572
sgRNA_70,rank10,spacer,1.5507704402515723
sgRNA_70,rank11,SL1,2.2130941704035876
sgRNA_70,rank11,SL2,1.1117098445595854
sgRNA_70,rank11,SL3,-0.30927835051546393
sgRNA_70,rank11,TL,1.6821428571428572
sgRNA_70,rank11,spacer,1.5507704402515723
sgRNA_70,rank12,SL1,2.2130941704035876
sgRNA_70,rank12,SL2,1.1117098445595854
sgRNA_70,rank12,SL3,-0.30927835051546393
sgRNA_70,rank12,TL,1.6821428571428572
sgRNA_70,rank12,spacer,1.5507704402515723
sgRNA_70,rank13,SL1,2.2130941704035876
sgRNA_70,rank13,SL2,1.1117098445595854
sgRNA_70,rank13,SL3,-0.30927835051546393
sgRNA_70,rank13,TL,1.6821428571428572
sgRNA_70,rank13,spacer,1.5507704402515723
sgRNA_70,rank14,SL1,2.2130941704035876
sgRNA_70,rank14,SL2,1.1117098445595854
sgRNA_70,rank14,SL3,-0.30927835051546393
sgRNA_70,rank14,TL,1.6821428571428572
sgRNA_70,rank14,spacer,1.5507704402515723
sgRNA_70,rank15,SL1,2.2130941704035876
sgRNA_70,rank15,SL2,1.1117098445595854
sgRNA_70,rank15,SL3,-0.30927835051546393
sgRNA_70,rank15,TL,1.6821428571428572
sgRNA_70,rank15,spacer,1.5507704402515723
sgRNA_71,rank01,SL1,1.2875784753363229
sgRNA_71,rank01,SL2,1.330880829015544
sgRNA_71,rank01,SL3,0.0
sgRNA_71,rank01,TL,0.17556122448979591
sgRNA_71,rank01,spacer,1.5028188976377952
sgRNA_71,rank02,SL1,1.2875784753363229
sgRNA_71,rank02,SL2,1.330880829015544
sgRNA_71,rank02,SL3,0.0
sgRNA_71,rank02,TL,0.17556122448979591
sgRNA_71,rank02,spacer,1.5028188976377952
sgRNA_71,rank03,SL1,1.2875784753363229
sgRNA_71,rank03,SL2,1.330880829015544
sgRNA_71,rank03,SL3,0.0
sgRNA_71,rank03,TL,0.17556122448979591
sgRNA_71,rank03,spacer,1.5028188976377952
sgRNA_71,rank04,SL1,1.2875784753363229
sgRNA_71,rank04,SL2,1.330880829015544
sgRNA_71,rank04,SL3,0.0
sgRNA_71,rank04,TL,0.17556122448979591
sgRNA_71,rank04,spacer,1.5028188976377952
sgRNA_71,rank05,SL1,1.2875784753363229
sgRNA_71,rank05,SL2,1.330880829015544
sgRNA_71,rank05,SL3,0.0
sgRNA_71,rank05,TL,0.17556122448979591
sgRNA_71,rank05,spacer,1.5028188976377952
sgRNA_71,rank06,SL1,1.2875784753363229
sgRNA_71,rank06,SL2,1.330880829015544
sgRNA_71,rank06,SL3,0.0
sgRNA_71,rank06,TL,0.17556122448979591
sgRNA_71,rank06,spacer,1.5028188976377952
sgRNA_71,rank07,SL1,1.2875784753363229
sgRNA_71,rank07,SL2,1.330880829015544
sgRNA_71,rank07,SL3,0.0
sgRNA_71,rank07,TL,0.17556122448979591
sgRNA_71,rank07,spacer,1.5028188976377952
sgRNA_71,rank08,SL1,1.2875784753363229
sgRNA_71,rank08,SL2,1.330880829015544
sgRNA_71,rank08,SL3,0.0
sgRNA_71,rank08,TL,0.17556122448979591
sgRNA_71,rank08,spacer,1.5028188976377952
sgRNA_72,rank01,SL1,1.2561883408071748
sgRNA_72,rank01,SL2,1.4064766839378238
sgRNA_72,rank01,SL3,0.7546391752577319
sgRNA_72,rank01,TL,-0.336734693877551
sgRNA_72,rank01,spacer,1.55075
sgRNA_72,rank02,SL1,1.2561883408071748
sgRNA_72,rank02,SL2,1.4064766839378238
sgRNA_72,rank02,SL3,0.7546391752577319
sgRNA_72,rank02,TL,-0.336734693877551
sgRNA_72,rank02,spacer,1.55075
sgRNA_72,rank03,SL1,1.2561883408071748
sgRNA_72,rank03,SL2,1.4064766839378238
sgRNA_72,rank03,SL3,0.7546391752577319
sgRNA_72,rank03,TL,-0.336734693877551
sgRNA_72,rank03,spacer,1.55075
sgRNA_72,rank04,SL1,1.2561883408071748
sgRNA_72,rank04,SL2,1.4064766839378238
sgRNA_72,rank04,SL3,0.7546391752577319
sgRNA_72,rank04,TL,-0.336734693877551
sgRNA_72,rank04,spacer,1.55075
sgRNA_72,rank05,SL1,1.2561883408071748
sgRNA_72,rank05,SL2,1.4064766839378238
sgRNA_72,rank05,SL3,0.7546391752577319
sgRNA_72,rank05,TL,-0.336734693877551
sgRNA_72,rank05,spacer,1.55075
sgRNA_72,rank06,SL1,1.2561883408071748
sgRNA_72,rank06,SL2,1.4064766839378238
sgRNA_72,rank06,SL3,0.7546391752577319
sgRNA_72,rank06,TL,-0.336734693877551
sgRNA_72,rank06,spacer,1.55075
sgRNA_72,rank07,SL1,1.2561883408071748
sgRNA_72,rank07,SL2,1.4064766839378238
sgRNA_72,rank07,SL3,0.7546391752577319
sgRNA_72,rank07,TL,-0.336734693877551
sgRNA_72,rank07,spacer,1.55075
sgRNA_72,rank08,SL1,1.2561883408071748
sgRNA_72,rank08,SL2,1.4064766839378238
sgRNA_72,rank08,SL3,0.7546391752577319
sgRNA_72,rank08,TL,-0.336734693877551
sgRNA_72,rank08,spacer,1.55075
sgRNA_73,rank01,SL1,0.847085201793722
sgRNA_73,rank01,SL2,1.1235233160621763
sgRNA_73,rank01,SL3,0.0
sgRNA_73,rank01,TL,1.8489285714285713
sgRNA_73,rank01,spacer,1.812066772655008
sgRNA_73,rank02,SL1,0.847085201793722
sgRNA_73,rank02,SL2,1.1235233160621763
sgRNA_73,rank02,SL3,0.0
sgRNA_73,rank02,TL,1.8489285714285713
sgRNA_73,rank02,spacer,1.812066772655008
sgRNA_73,rank03,SL1,0.847085201793722
sgRNA_73,rank03,SL2,1.1235233160621763
sgRNA_73,rank03,SL3,0.0
sgRNA_73,rank03,TL,1.8489285714285713
sgRNA_73,rank03,spacer,1.812066772655008
sgRNA_73,rank04,SL1,0.847085201793722
sgRNA_73,rank04,SL2,1.1235233160621763
sgRNA_73,rank04,SL3,0.0
sgRNA_73,rank04,TL,1.8489285714285713
sgRNA_73,rank04,spacer,1.812066772655008
sgRNA_73,rank05,SL1,0.847085201793722
sgRNA_73,rank05,SL2,1.1235233160621763
sgRNA_73,rank05,SL3,0.0
sgRNA_73,rank05,TL,1.8489285714285713
sgRNA_73,rank05,spacer,1.812066772655008
sgRNA_73,rank06,SL1,0.847085201793722
sgRNA_73,rank06,SL2,1.1235233160621763
sgRNA_73,rank06,SL3,0.0
sgRNA_73,rank06,TL,1.8489285714285713
sgRNA_73,rank06,spacer,1.812066772655008
sgRNA_73,rank07,SL1,0.847085201793722
sgRNA_73,rank07,SL2,1.1235233160621763
sgRNA_73,rank07,SL3,0.0
sgRNA_73,rank07,TL,1.8489285714285713
sgRNA_73,rank07,spacer,1.812066772655008
sgRNA_73,rank08,SL1,0.847085201793722
sgRNA_73,rank08,SL2,1.1235233160621763
sgRNA_73,rank08,SL3,0.0
sgRNA_73,rank08,TL,1.8489285714285713
sgRNA_73,rank08,spacer,1.812066772655008
sgRNA_73,rank09,SL1,0.847085201793722
sgRNA_73,rank09,SL2,1.1235233160621763
sgRNA_73,rank09,SL3,0.0
sgRNA_73,rank09,TL,1.8489285714285713
sgRNA_73,rank09,spacer,1.812066772655008
sgRNA_73,rank10,SL1,0.847085201793722
sgRNA_73,rank10,SL2,1.1235233160621763
sgRNA_73,rank10,SL3,0.0
sgRNA_73,rank10,TL,1.8489285714285713
sgRNA_73,rank10,spacer,1.812066772655008
sgRNA_74,rank01,SL1,1.4899551569506726
sgRNA_74,rank01,SL2,1.6976165803108807
sgRNA_74,rank01,SL3,0.7581443298969072
sgRNA_74,rank01,TL,1.1993877551020409
sgRNA_74,rank01,spacer,1.0779617834394906
sgRNA_74,rank02,SL1,1.4899551569506726
sgRNA_74,rank02,SL2,1.6976165803108807
sgRNA_74,rank02,SL3,0.7581443298969072
sgRNA_74,rank02,TL,1.1993877551020409
sgRNA_74,rank02,spacer,1.0779617834394906
sgRNA_74,rank03,SL1,1.4899551569506726
sgRNA_74,rank03,SL2,1.6976165803108807
sgRNA_74,rank03,SL3,0.7581443298969072
sgRNA_74,rank03,TL,1.1993877551020409
sgRNA_74,rank03,spacer,1.0779617834394906
sgRNA_74,rank04,SL1,1.4899551569506726
sgRNA_74,rank04,SL2,1.6976165803108807
sgRNA_74,rank04,SL3,0.7581443298969072
sgRNA_74,rank04,TL,1.1993877551020409
sgRNA_74,rank04,spacer,1.0779617834394906
sgRNA_74,rank05,SL1,1.4899551569506726
sgRNA_74,rank05,SL2,1.6976165803108807
sgRNA_74,rank05,SL3,0.7581443298969072
sgRNA_74,rank05,TL,1.1993877551020409
sgRNA_74,rank05,spacer,1.0779617834394906
sgRNA_74,rank06,SL1,1.4899551569506726
sgRNA_74,rank06,SL2,1.6976165803108807
sgRNA_74,rank06,SL3,0.7581443298969072
sgRNA_74,rank06,TL,1.1993877551020409
sgRNA_74,rank06,spacer,1.0779617834394906
sgRNA_74,rank07,SL1,1.4899551569506726
sgRNA_74,rank07,SL2,1.6976165803108807
sgRNA_74,rank07,SL3,0.7581443298969072
sgRNA_74,rank07,TL,1.1993877551020409
sgRNA_74,rank07,spacer,1.0779617834394906
sgRNA_74,rank08,SL1,1.4899551569506726
sgRNA_74,rank08,SL2,1.6976165803108807
sgRNA_74,rank08,SL3,0.7581443298969072
sgRNA_74,rank08,TL,1.1993877551020409
sgRNA_74,rank08,spacer,1.0779617834394906
sgRNA_75,rank01,SL1,1.5517040358744394
sgRNA_75,rank01,SL2,2.1858031088082903
sgRNA_75,rank01,SL3,0.17927835051546392
sgRNA_75,rank01,TL,1.5835204081632652
sgRNA_75,rank01,spacer,1.3171496062992125
sgRNA_75,rank02,SL1,1.5517040358744394
sgRNA_75,rank02,SL2,2.1858031088082903
sgRNA_75,rank02,SL3,0.17927835051546392
sgRNA_75,rank02,TL,1.5835204081632652
sgRNA_75,rank02,spacer,1.3171496062992125
sgRNA_75,rank03,SL1,1.5517040358744394
sgRNA_75,rank03,SL2,2.1858031088082903
sgRNA_75,rank03,SL3,0.17927835051546392
sgRNA_75,rank03,TL,1.5835204081632652
sgRNA_75,rank03,spacer,1.3171496062992125
sgRNA_75,rank04,SL1,1.5517040358744394
sgRNA_75,rank04,SL2,2.1858031088082903
sgRNA_75,rank04,SL3,0.17927835051546392
sgRNA_75,rank04,TL,1.5835204081632652
sgRNA_75,rank04,spacer,1.3171496062992125
sgRNA_75,rank05,SL1,1.5517040358744394
sgRNA_75,rank05,SL2,2.1858031088082903
sgRNA_75,rank05,SL3,0.17927835051546392
sgRNA_75,rank05,TL,1.5835204081632652
sgRNA_75,rank05,spacer,1.3171496062992125
sgRNA_75,rank06,SL1,1.5517040358744394
sgRNA_75,rank06,SL2,2.1858031088082903
sgRNA_75,rank06,SL3,0.17927835051546392
sgRNA_75,rank06,TL,1.5835204081632652
sgRNA_75,rank06,spacer,1.3171496062992125
sgRNA_75,rank07,SL1,1.5517040358744394
sgRNA_75,rank07,SL2,2.1858031088082903
sgRNA_75,rank07,SL3,0.17927835051546392
sgRNA_75,rank07,TL,1.5835204081632652
sgRNA_75,rank07,spacer,1.3171496062992125
sgRNA_75,rank08,SL1,1.5517040358744394
sgRNA_75,rank08,SL2,2.1858031088082903
sgRNA_75,rank08,SL3,0.17927835051546392
sgRNA_75,rank08,TL,1.5835204081632652
sgRNA_75,rank08,spacer,1.3171496062992125
sgRNA_75,rank09,SL1,1.5517040358744394
